Date,Exercise,Category,Weight (kgs),Reps,Distance,Distance Unit,Time,Comment
2018-05-17,Incline Barbell Bench Press,Chest,50.0,7,,,,""
2018-05-17,Incline Barbell Bench Press,Chest,60.0,6,,,,""
2018-05-17,Incline Barbell Bench Press,Chest,65.0,5,,,,""
2018-05-17,Incline Barbell Bench Press,Chest,70.0,3,,,,""
2018-05-17,Incline Barbell Bench Press,Chest,60.0,5,,,,""
2018-05-17,Abdominal,Abs,50.0,20,,,,""
2018-05-17,Abdominal,Abs,40.0,20,,,,""
2018-05-17,Abdominal,Abs,35.0,20,,,,""
2018-05-17,Abdominal,Abs,30.0,20,,,,""
2018-05-19,Clean And Press,Full Body,55.0,1,,,,""
2018-05-19,Dumbell Press,Shoulders,15.0,10,,,,""
2018-05-19,Dumbell Press,Shoulders,15.0,10,,,,""
2018-05-19,Barbell Press,Shoulders,55.0,4,,,,""
2018-05-19,Basketball,Cardio,,,0.0,m,0:45:00,""
2018-05-20,Basketball,Cardio,,,0.0,m,1:30:00,""
2018-05-20,Cycling,Cardio,,,11.0,km,0:45:00,""
2018-05-20,Military Bench Press,Chest,20.0,10,,,,""
2018-05-20,Military Bench Press,Chest,50.0,10,,,,""
2018-05-20,Military Bench Press,Chest,70.0,5,,,,""
2018-05-20,Military Bench Press,Chest,80.0,5,,,,""
2018-05-20,Military Bench Press,Chest,85.0,3,,,,""
2018-05-20,Military Bench Press,Chest,85.0,2,,,,""
2018-05-20,Military Bench Press,Chest,80.0,4,,,,""
2018-05-20,Military Bench Press,Chest,75.0,5,,,,""
2018-05-20,Military Bench Press,Chest,70.0,6,,,,""
2018-05-20,Military Bench Press,Chest,50.0,10,,,,""
2018-05-20,Leg Press,Legs,100.0,12,,,,""
2018-05-20,Leg Press,Legs,150.0,10,,,,""
2018-05-20,Leg Press,Legs,200.0,10,,,,""
2018-05-20,Leg Press,Legs,250.0,10,,,,""
2018-05-20,Leg Press,Legs,200.0,10,,,,""
2018-05-20,Leg Press,Legs,150.0,10,,,,""
2018-05-20,Abdominal,Abs,50.0,20,,,,""
2018-05-20,Abdominal,Abs,40.0,20,,,,""
2018-05-21,Cycling,Cardio,,,15.0,km,0:55:00,""
2018-05-21,Basketball,Cardio,,,0.0,m,0:35:00,""
2018-05-22,Cycling,Cardio,,,19.0,km,1:05:00,""
2018-05-22,Basketball,Cardio,,,0.0,m,1:20:00,""
2018-05-23,Cycling,Cardio,,,12.0,km,0:45:00,""
2018-05-24,Basketball,Cardio,,,0.0,m,1:20:00,""
2018-05-24,Cycling,Cardio,,,15.0,km,0:55:00,""
2018-05-26,Military Bench Press,Chest,20.0,10,,,,""
2018-05-26,Military Bench Press,Chest,50.0,10,,,,""
2018-05-26,Military Bench Press,Chest,70.0,8,,,,""
2018-05-26,Military Bench Press,Chest,80.0,3,,,,""
2018-05-26,Military Bench Press,Chest,85.0,2,,,,""
2018-05-26,Military Bench Press,Chest,80.0,3,,,,""
2018-05-26,Military Bench Press,Chest,75.0,4,,,,""
2018-05-26,Military Bench Press,Chest,70.0,6,,,,""
2018-05-26,Military Bench Press,Chest,60.0,10,,,,""
2018-05-26,Military Bench Press,Chest,50.0,12,,,,""
2018-05-26,Barbell Press,Shoulders,20.0,10,,,,""
2018-05-26,Barbell Front Squat,Legs,40.0,5,,,,""
2018-05-26,Barbell Press,Shoulders,40.0,7,,,,""
2018-05-26,Barbell Front Squat,Legs,50.0,5,,,,""
2018-05-26,Barbell Press,Shoulders,50.0,7,,,,""
2018-05-26,Barbell Front Squat,Legs,60.0,5,,,,""
2018-05-26,Barbell Press,Shoulders,60.0,3,,,,""
2018-05-26,Barbell Front Squat,Legs,70.0,5,,,,""
2018-05-26,Barbell Front Squat,Legs,70.0,2,,,,""
2018-05-26,Barbell Front Squat,Legs,50.0,5,,,,""
2018-05-26,Barbell Press,Shoulders,50.0,4,,,,""
2018-05-27,Basketball,Cardio,,,0.0,m,2:00:00,""
2018-05-27,Cycling,Cardio,,,9.0,km,0:30:00,""
2018-05-28,Leg Press,Legs,100.0,10,,,,""
2018-05-28,Leg Press,Legs,100.0,10,,,,""
2018-05-28,Leg Press,Legs,150.0,10,,,,""
2018-05-28,Leg Press,Legs,200.0,10,,,,""
2018-05-28,Leg Press,Legs,250.0,6,,,,""
2018-05-28,Leg Press,Legs,200.0,10,,,,""
2018-05-28,Leg Press,Legs,150.0,10,,,,""
2018-05-28,Leg Press,Legs,100.0,10,,,,""
2018-05-28,Lat Pulldown,Back,50.0,10,,,,""
2018-05-28,Lat Pulldown,Back,70.0,6,,,,""
2018-05-28,Lat Pulldown,Back,80.0,6,,,,""
2018-05-28,Lat Pulldown,Back,90.0,3,,,,""
2018-05-28,Lat Pulldown,Back,100.0,1,,,,""
2018-05-28,Lat Pulldown,Back,100.0,1,,,,""
2018-05-28,Lat Pulldown,Back,90.0,4,,,,""
2018-05-28,Lat Pulldown,Back,60.0,10,,,,""
2018-05-28,Lat Pulldown,Back,55.0,10,,,,""
2018-05-28,Rope Push Down,Triceps,40.0,10,,,,""
2018-05-28,Rope Push Down,Triceps,45.0,8,,,,""
2018-05-28,Rope Push Down,Triceps,30.0,10,,,,""
2018-05-28,Rope Push Down,Triceps,25.0,10,,,,""
2018-05-28,Rope Push Down,Triceps,25.0,10,,,,""
2018-05-28,Cycling,Cardio,,,15.0,km,0:48:00,""
2018-05-29,Cycling,Cardio,,,15.0,km,0:48:00,""
2018-05-29,Dumbell Press,Shoulders,15.0,10,,,,""
2018-05-29,Dumbbellsquat,Legs,15.0,4,,,,""
2018-05-29,Dumbell Press,Shoulders,15.0,10,,,,""
2018-05-29,Dumbbell Curl,Biceps,15.0,10,,,,""
2018-05-29,Dumbell Press,Shoulders,15.0,10,,,,""
2018-05-29,Dumbbell Curl,Biceps,15.0,10,,,,""
2018-05-30,Basketball,Cardio,,,0.0,m,2:15:00,""
2018-05-30,Cycling,Cardio,,,10.0,km,0:35:00,""
2018-05-31,Cycling,Cardio,,,10.0,km,0:30:00,""
2018-06-01,Basketball,Cardio,,,0.0,m,0:30:00,""
2018-06-01,Cycling,Cardio,,,24.0,km,1:15:00,""
2018-06-02,Dumbell Press,Shoulders,15.0,11,,,,""
2018-06-02,Barbell Curl,Biceps,15.0,10,,,,""
2018-06-03,Basketball,Cardio,,,0.0,m,2:30:00,""
2018-06-03,Cycling,Cardio,,,6.5,km,0:20:00,""
2018-06-04,Military Bench Press,Chest,20.0,12,,,,""
2018-06-04,Military Bench Press,Chest,60.0,10,,,,""
2018-06-04,Military Bench Press,Chest,70.0,5,,,,""
2018-06-04,Military Bench Press,Chest,80.0,4,,,,""
2018-06-04,Military Bench Press,Chest,85.0,1,,,,""
2018-06-04,Military Bench Press,Chest,75.0,5,,,,""
2018-06-04,Military Bench Press,Chest,75.0,5,,,,""
2018-06-04,Military Bench Press,Chest,70.0,5,,,,""
2018-06-04,Military Bench Press,Chest,60.0,10,,,,""
2018-06-04,Incline Dumbbell Bench Press,Chest,20.0,6,,,,""
2018-06-04,Incline Dumbbell Bench Press,Chest,22.5,6,,,,""
2018-06-04,Incline Dumbbell Bench Press,Chest,25.0,7,,,,""
2018-06-04,Incline Dumbbell Bench Press,Chest,27.5,3,,,,""
2018-06-04,Seated Dumbbell Press,Shoulders,15.0,10,,,,""
2018-06-04,Seated Dumbbell Press,Shoulders,15.0,10,,,,""
2018-06-04,Seated Dumbbell Press,Shoulders,12.5,10,,,,""
2018-06-04,Seated Dumbbell Press,Shoulders,12.5,10,,,,""
2018-06-04,Barbell Squat,Legs,60.0,5,,,,""
2018-06-04,Barbell Front Squat,Legs,60.0,4,,,,""
2018-06-04,Barbell Press,Shoulders,60.0,1,,,,""
2018-06-04,Barbell Squat,Legs,60.0,5,,,,""
2018-06-04,Barbell Front Squat,Legs,60.0,5,,,,""
2018-06-04,Barbell Squat,Legs,60.0,5,,,,""
2018-06-04,Cycling,Cardio,,,14.0,km,0:45:00,""
2018-06-05,Cycling,Cardio,,,10.0,km,0:32:00,""
2018-06-06,Barbell Front Squat,Legs,40.0,5,,,,""
2018-06-06,Barbell Press,Shoulders,40.0,7,,,,""
2018-06-06,Barbell Front Squat,Legs,40.0,5,,,,""
2018-06-06,Barbell Press,Shoulders,50.0,5,,,,""
2018-06-06,Barbell Front Squat,Legs,50.0,5,,,,""
2018-06-06,Barbell Press,Shoulders,55.0,5,,,,""
2018-06-06,Barbell Front Squat,Legs,55.0,5,,,,""
2018-06-06,Barbell Press,Shoulders,60.0,4,,,,""
2018-06-06,Barbell Front Squat,Legs,60.0,5,,,,""
2018-06-06,Barbell Front Squat,Legs,65.0,5,,,,""
2018-06-06,Barbell Press,Shoulders,50.0,5,,,,""
2018-06-06,Leg Press,Legs,100.0,10,,,,""
2018-06-06,Leg Press,Legs,150.0,10,,,,""
2018-06-06,Leg Press,Legs,200.0,10,,,,""
2018-06-06,Leg Press,Legs,250.0,3,,,,""
2018-06-06,Leg Press,Legs,250.0,3,,,,""
2018-06-06,Leg Press,Legs,200.0,10,,,,""
2018-06-06,Leg Press,Legs,150.0,10,,,,""
2018-06-06,Leg Press,Legs,100.0,20,,,,""
2018-06-06,Abdominal,Abs,40.0,20,,,,""
2018-06-06,Abdominal,Abs,40.0,20,,,,""
2018-06-06,Abdominal,Abs,40.0,20,,,,""
2018-06-06,Abdominal,Abs,40.0,20,,,,""
2018-06-06,Abdominal,Abs,40.0,20,,,,""
2018-06-06,Cycling,Cardio,,,10.0,km,0:32:00,""
2018-06-06,Basketball,Cardio,,,0.0,m,1:30:00,""
2018-06-07,Cycling,Cardio,,,10.0,km,0:32:00,""
2018-06-08,Cycling,Cardio,,,10.0,km,0:28:00,""
2018-06-10,Basketball,Cardio,,,0.0,m,1:45:00,""
2018-06-10,Cycling,Cardio,,,8.0,km,0:25:00,""
2018-06-11,Basketball,Cardio,,,0.0,m,2:30:00,""
2018-06-11,Cycling,Cardio,,,10.0,km,0:32:00,""
2018-06-12,Cycling,Cardio,,,10.0,km,0:32:00,""
2018-06-12,Basketball,Cardio,,,0.0,m,2:10:00,""
2018-06-13,Lat Pulldown,Back,60.0,10,,,,""
2018-06-13,Lat Pulldown,Back,70.0,10,,,,""
2018-06-13,Lat Pulldown,Back,80.0,7,,,,""
2018-06-13,Lat Pulldown,Back,90.0,6,,,,""
2018-06-13,Lat Pulldown,Back,100.0,2,,,,""
2018-06-13,Lat Pulldown,Back,55.0,10,,,,""
2018-06-13,Lat Pulldown,Back,70.0,10,,,,""
2018-06-13,Military Bench Press,Chest,20.0,10,,,,""
2018-06-13,Military Bench Press,Chest,60.0,10,,,,""
2018-06-13,Military Bench Press,Chest,70.0,5,,,,""
2018-06-13,Military Bench Press,Chest,75.0,5,,,,""
2018-06-13,Military Bench Press,Chest,75.0,5,,,,""
2018-06-13,Military Bench Press,Chest,75.0,5,,,,""
2018-06-13,Dumbell Press,Shoulders,20.0,5,,,,""
2018-06-13,Dumbell Press,Shoulders,22.5,3,,,,""
2018-06-13,Dumbell Press,Shoulders,17.5,5,,,,""
2018-06-13,Dumbell Press,Shoulders,15.0,5,,,,""
2018-06-13,Dumbell Press,Shoulders,12.5,8,,,,""
2018-06-13,Dumbell Press,Shoulders,15.0,10,,,,""
2018-06-13,Cycling,Cardio,,,15.0,km,0:44:00,""
2018-06-14,Cycling,Cardio,,,11.0,km,0:27:00,""
2018-06-15,Cycling,Cardio,,,17.0,km,0:44:00,""
2018-06-15,Barbell Front Squat,Legs,50.0,5,,,,""
2018-06-15,Barbell Press,Shoulders,50.0,5,,,,""
2018-06-15,Barbell Squat,Legs,50.0,5,,,,""
2018-06-15,Barbell Front Squat,Legs,50.0,5,,,,""
2018-06-15,Barbell Press,Shoulders,50.0,5,,,,""
2018-06-15,Barbell Squat,Legs,50.0,5,,,,""
2018-06-15,Barbell Front Squat,Legs,60.0,5,,,,""
2018-06-15,Barbell Press,Shoulders,60.0,5,,,,""
2018-06-15,Barbell Front Squat,Legs,65.0,5,,,,""
2018-06-15,Barbell Press,Shoulders,65.0,1,,,,""
2018-06-15,Barbell Squat,Legs,60.0,5,,,,""
2018-06-15,Barbell Squat,Legs,65.0,5,,,,""
2018-06-15,Incline Barbell Bench Press,Chest,50.0,5,,,,""
2018-06-15,Incline Barbell Bench Press,Chest,60.0,5,,,,""
2018-06-15,Incline Barbell Bench Press,Chest,65.0,5,,,,""
2018-06-15,Incline Barbell Bench Press,Chest,70.0,3,,,,""
2018-06-15,Incline Barbell Bench Press,Chest,72.5,2,,,,""
2018-06-15,Incline Barbell Bench Press,Chest,75.0,2,,,,""
2018-06-15,Incline Barbell Bench Press,Chest,77.5,1,,,,""
2018-06-15,Incline Barbell Bench Press,Chest,60.0,5,,,,""
2018-06-15,Seated Machine Fly,Chest,50.0,10,,,,""
2018-06-15,Seated Machine Fly,Chest,60.0,10,,,,""
2018-06-15,Seated Machine Fly,Chest,70.0,10,,,,""
2018-06-15,Abdominal,Abs,55.0,10,,,,""
2018-06-16,Cycling,Cardio,,,60.2,km,2:49:53,""
2018-06-17,Basketball,Cardio,,,0.0,m,1:20:00,""
2018-06-18,Cycling,Cardio,,,11.0,km,0:32:00,""
2018-06-19,Cycling,Cardio,,,15.0,km,0:50:00,""
2018-06-20,Basketball,Cardio,,,0.0,m,0:30:00,""
2018-06-20,Cycling,Cardio,,,18.0,km,1:00:00,""
2018-06-21,Barbell Front Squat,Legs,20.0,5,,,,""
2018-06-21,Barbell Front Squat,Legs,50.0,5,,,,""
2018-06-21,Barbell Press,Shoulders,50.0,5,,,,""
2018-06-21,Barbell Front Squat,Legs,50.0,5,,,,""
2018-06-21,Barbell Front Squat,Legs,55.0,5,,,,""
2018-06-21,Barbell Press,Shoulders,55.0,1,,,,""
2018-06-21,Barbell Squat,Legs,55.0,5,,,,""
2018-06-21,Lat Pulldown,Back,75.0,5,,,,""
2018-06-21,Military Bench Press,Chest,20.0,10,,,,""
2018-06-21,Military Bench Press,Chest,60.0,5,,,,""
2018-06-21,Military Bench Press,Chest,70.0,5,,,,""
2018-06-21,Military Bench Press,Chest,70.0,5,,,,""
2018-06-21,Military Bench Press,Chest,75.0,3,,,,""
2018-06-21,Military Bench Press,Chest,80.0,2,,,,""
2018-06-21,Military Bench Press,Chest,85.0,1,,,,""
2018-06-21,Leg Press,Legs,130.0,10,,,,""
2018-06-21,Leg Press,Legs,200.0,4,,,,""
2018-06-21,Lat Pulldown,Back,60.0,10,,,,""
2018-06-25,Cycling,Cardio,,,13.0,km,0:45:00,""
2018-06-26,Barbell Press,Shoulders,20.0,10,,,,""
2018-06-26,Barbell Press,Shoulders,40.0,7,,,,""
2018-06-26,Barbell Front Squat,Legs,40.0,5,,,,""
2018-06-26,Barbell Press,Shoulders,50.0,5,,,,""
2018-06-26,Barbell Front Squat,Legs,50.0,5,,,,""
2018-06-26,Barbell Press,Shoulders,50.0,5,,,,""
2018-06-26,Barbell Front Squat,Legs,55.0,5,,,,""
2018-06-26,Barbell Press,Shoulders,55.0,5,,,,""
2018-06-26,Barbell Front Squat,Legs,60.0,5,,,,""
2018-06-26,Barbell Press,Shoulders,60.0,3,,,,""
2018-06-26,Barbell Front Squat,Legs,70.0,4,,,,""
2018-06-26,Barbell Press,Shoulders,40.0,5,,,,""
2018-06-26,Military Bench Press,Chest,60.0,7,,,,""
2018-06-26,Military Bench Press,Chest,60.0,7,,,,""
2018-06-26,Military Bench Press,Chest,70.0,5,,,,""
2018-06-26,Military Bench Press,Chest,75.0,4,,,,""
2018-06-26,Military Bench Press,Chest,70.0,5,,,,""
2018-06-26,Military Bench Press,Chest,70.0,5,,,,""
2018-06-26,Lat Pulldown,Back,50.0,10,,,,""
2018-06-26,Lat Pulldown,Back,60.0,10,,,,""
2018-06-26,Lat Pulldown,Back,70.0,10,,,,""
2018-06-26,Lat Pulldown,Back,80.0,10,,,,""
2018-06-26,Lat Pulldown,Back,55.0,10,,,,""
2018-06-26,Cycling,Cardio,,,17.0,km,0:48:00,""
2018-06-27,Cycling,Cardio,,,11.0,km,0:30:00,""
2018-06-27,Basketball,Cardio,,,0.0,m,2:00:00,""
2018-06-28,Cycling,Cardio,,,18.0,km,0:54:00,""
2018-06-28,Basketball,Cardio,,,0.0,m,1:45:00,""
2018-06-29,Barbell Press,Shoulders,40.0,8,,,,""
2018-06-29,Barbell Front Squat,Legs,40.0,4,,,,""
2018-06-29,Barbell Squat,Legs,40.0,6,,,,""
2018-06-29,Barbell Press,Shoulders,45.0,5,,,,""
2018-06-29,Barbell Front Squat,Legs,45.0,5,,,,""
2018-06-29,Barbell Squat,Legs,45.0,5,,,,""
2018-06-29,Barbell Press,Shoulders,50.0,2,,,,""
2018-06-29,Barbell Squat,Legs,50.0,5,,,,""
2018-06-29,Barbell Front Squat,Legs,60.0,5,,,,""
2018-06-29,Barbell Squat,Legs,60.0,5,,,,""
2018-06-29,Barbell Front Squat,Legs,65.0,5,,,,""
2018-06-29,Barbell Squat,Legs,65.0,5,,,,""
2018-06-29,Barbell Press,Shoulders,50.0,5,,,,""
2018-06-29,Seated Dumbbell Press,Shoulders,20.0,6,,,,""
2018-06-29,Seated Dumbbell Press,Shoulders,20.0,5,,,,""
2018-06-29,Seated Dumbbell Press,Shoulders,20.0,5,,,,""
2018-06-29,Dumbell Press,Shoulders,22.5,1,,,,""
2018-06-29,Lat Pulldown,Back,50.0,10,,,,""
2018-06-29,Lat Pulldown,Back,50.0,10,,,,""
2018-06-29,Lat Pulldown,Back,60.0,10,,,,""
2018-06-29,Lat Pulldown,Back,60.0,10,,,,""
2018-06-29,Lat Pulldown,Back,70.0,10,,,,""
2018-06-29,Cycling,Cardio,,,5.5,km,0:20:00,""
2018-07-01,Dumbell Press,Shoulders,15.0,15,,,,""
2018-07-01,Dumbell Press,Shoulders,15.0,15,,,,""
2018-07-01,Basketball,Cardio,,,0.0,m,1:00:00,""
2018-07-02,Deadlift,Back,60.0,5,,,,""
2018-07-02,Deadlift,Back,80.0,5,,,,""
2018-07-02,Deadlift,Back,90.0,5,,,,""
2018-07-02,Deadlift,Back,100.0,5,,,,""
2018-07-02,Deadlift,Back,110.0,1,,,,""
2018-07-02,Military Bench Press,Chest,20.0,10,,,,""
2018-07-02,Military Bench Press,Chest,50.0,10,,,,""
2018-07-02,Military Bench Press,Chest,70.0,5,,,,""
2018-07-02,Military Bench Press,Chest,80.0,3,,,,""
2018-07-02,Military Bench Press,Chest,85.0,1,,,,""
2018-07-02,Military Bench Press,Chest,87.5,1,,,,""
2018-07-02,Military Bench Press,Chest,75.0,5,,,,""
2018-07-02,Military Bench Press,Chest,75.0,5,,,,""
2018-07-02,Military Bench Press,Chest,75.0,3,,,,""
2018-07-02,Seated Cable Row,Back,45.0,10,,,,""
2018-07-02,Seated Cable Row,Back,60.0,10,,,,""
2018-07-02,Seated Cable Row,Back,70.0,10,,,,""
2018-07-02,Seated Cable Row,Back,80.0,10,,,,""
2018-07-02,Rope Push Down,Triceps,35.0,15,,,,""
2018-07-02,Rope Push Down,Triceps,40.0,12,,,,""
2018-07-02,Rope Push Down,Triceps,25.0,10,,,,""
2018-07-02,Cycling,Cardio,,,5.5,km,0:20:00,""
2018-07-03,Leg Press,Legs,150.0,10,,,,""
2018-07-03,Leg Press,Legs,200.0,10,,,,""
2018-07-03,Leg Press,Legs,250.0,10,,,,""
2018-07-03,Leg Press,Legs,280.0,3,,,,""
2018-07-03,Leg Press,Legs,200.0,10,,,,""
2018-07-03,Leg Press,Legs,200.0,10,,,,""
2018-07-03,Leg Press,Legs,150.0,11,,,,""
2018-07-03,Seated Dumbbell Press,Shoulders,17.5,8,,,,""
2018-07-03,Seated Dumbbell Press,Shoulders,20.0,8,,,,""
2018-07-03,Seated Dumbbell Press,Shoulders,20.0,8,,,,""
2018-07-03,Seated Dumbbell Press,Shoulders,17.5,8,,,,""
2018-07-03,Seated Dumbbell Press,Shoulders,15.0,9,,,,""
2018-07-03,Abdominal,Abs,50.0,22,,,,""
2018-07-03,Abdominal,Abs,40.0,20,,,,""
2018-07-03,Abdominal,Abs,40.0,20,,,,""
2018-07-04,Cycling,Cardio,,,17.0,km,0:50:00,""
2018-07-04,Basketball,Cardio,,,0.0,m,2:00:00,""
2018-07-05,Cycling,Cardio,,,11.0,km,0:34:00,""
2018-07-06,Cycling,Cardio,,,11.0,km,0:34:00,""
2018-07-07,Cycling,Cardio,,,3.2,km,0:10:00,""
2018-07-09,Basketball,Cardio,,,0.0,m,2:00:00,""
2018-07-09,Cycling,Cardio,,,18.0,km,0:55:00,""
2018-07-10,Cycling,Cardio,,,18.0,km,0:55:00,""
2018-07-10,Basketball,Cardio,,,0.0,m,1:30:00,""
2018-07-11,Barbell Press,Shoulders,20.0,16,,,,""
2018-07-11,Barbell Press,Shoulders,40.0,10,,,,""
2018-07-11,Barbell Press,Shoulders,40.0,8,,,,""
2018-07-11,Barbell Press,Shoulders,50.0,5,,,,""
2018-07-11,Barbell Press,Shoulders,50.0,5,,,,""
2018-07-11,Barbell Press,Shoulders,50.0,5,,,,""
2018-07-11,Barbell Front Squat,Legs,50.0,5,,,,""
2018-07-11,Barbell Front Squat,Legs,50.0,5,,,,""
2018-07-11,Barbell Front Squat,Legs,50.0,5,,,,""
2018-07-11,Barbell Squat,Legs,50.0,5,,,,""
2018-07-11,Barbell Squat,Legs,50.0,5,,,,""
2018-07-11,Basketball,Cardio,,,0.0,m,1:30:00,""
2018-07-11,Cycling,Cardio,,,26.0,km,1:19:00,""
2018-07-12,Lat Pulldown,Back,55.0,10,,,,""
2018-07-12,Lat Pulldown,Back,60.0,10,,,,""
2018-07-12,Lat Pulldown,Back,65.0,10,,,,""
2018-07-12,Lat Pulldown,Back,70.0,10,,,,""
2018-07-12,Lat Pulldown,Back,75.0,10,,,,""
2018-07-12,Lat Pulldown,Back,80.0,5,,,,""
2018-07-12,Lat Pulldown,Back,85.0,4,,,,""
2018-07-12,Incline Dumbbell Bench Press,Chest,17.5,10,,,,""
2018-07-12,Incline Dumbbell Bench Press,Chest,20.0,7,,,,""
2018-07-12,Incline Dumbbell Bench Press,Chest,22.5,7,,,,""
2018-07-12,Incline Dumbbell Bench Press,Chest,25.0,7,,,,""
2018-07-12,Incline Dumbbell Bench Press,Chest,27.5,2,,,,""
2018-07-12,Cycling,Cardio,,,11.0,km,0:33:00,""
2018-07-13,Cycling,Cardio,,,16.0,km,0:50:00,""
2018-07-14,Barbell Press,Shoulders,20.0,16,,,,""
2018-07-14,Barbell Press,Shoulders,40.0,7,,,,""
2018-07-14,Barbell Press,Shoulders,50.0,5,,,,""
2018-07-14,Barbell Press,Shoulders,55.0,5,,,,""
2018-07-14,Barbell Press,Shoulders,60.0,4,,,,""
2018-07-14,Military Bench Press,Chest,50.0,10,,,,""
2018-07-14,Military Bench Press,Chest,70.0,5,,,,""
2018-07-14,Military Bench Press,Chest,75.0,4,,,,""
2018-07-14,Military Bench Press,Chest,75.0,3,,,,""
2018-07-14,Running (Outdoor),Cardio,,,1.6,m,0:13:00,""
2018-07-14,Cycling,Cardio,,,16.5,km,0:50:00,""
2018-07-16,Cycling,Cardio,,,40.0,km,2:08:00,""
2018-07-16,Basketball,Cardio,,,0.0,m,1:15:00,""
2018-07-17,Cycling,Cardio,,,15.0,km,0:45:00,""
2018-07-17,Swimming,Cardio,,,400.0,m,0:20:00,""
2018-07-18,Cycling,Cardio,,,18.0,km,0:55:00,""
2018-07-18,Swimming,Cardio,,,900.0,m,0:40:00,""
2018-07-22,Military Bench Press,Chest,20.0,10,,,,""
2018-07-22,Military Bench Press,Chest,40.0,10,,,,""
2018-07-22,Military Bench Press,Chest,50.0,6,,,,""
2018-07-22,Military Bench Press,Chest,60.0,6,,,,""
2018-07-22,Military Bench Press,Chest,70.0,6,,,,""
2018-07-22,Military Bench Press,Chest,80.0,4,,,,""
2018-07-22,Military Bench Press,Chest,85.0,1,,,,""
2018-07-22,Military Bench Press,Chest,85.0,1,,,,""
2018-07-22,Lat Pulldown,Back,52.0,10,,,,""
2018-07-22,Lat Pulldown,Back,66.0,10,,,,""
2018-07-22,Lat Pulldown,Back,79.0,10,,,,""
2018-07-22,Lat Pulldown,Back,86.0,10,,,,""
2018-07-22,Lat Pulldown,Back,93.0,5,,,,""
2018-07-22,Seated Cable Row,Back,45.0,10,,,,""
2018-07-22,Seated Cable Row,Back,60.0,10,,,,""
2018-07-22,Shoulderpress,Shoulders,50.0,10,,,,""
2018-07-22,Shoulderpress,Shoulders,54.0,5,,,,""
2018-07-22,Shoulderpress,Shoulders,59.0,5,,,,""
2018-07-22,Shoulderpress,Shoulders,68.0,2,,,,""
2018-07-22,Shoulderpress,Shoulders,73.0,2,,,,""
2018-07-22,Shoulderpress,Shoulders,82.0,2,,,,""
2018-07-23,Cycling,Cardio,,,22.0,km,1:04:00,""
2018-07-23,Cycling,Cardio,,,9.0,km,0:31:00,""
2018-07-23,Basketball,Cardio,,,0.0,m,1:30:00,""
2018-07-24,Cycling,Cardio,,,22.0,km,1:05:00,""
2018-07-25,Cycling,Cardio,,,14.0,km,1:10:00,""
2018-07-26,Cycling,Cardio,,,29.0,km,1:28:00,""
2018-07-26,Basketball,Cardio,,,0.0,m,1:30:00,""
2018-07-27,Cycling,Cardio,,,22.0,km,1:10:00,""
2018-07-30,Cycling,Cardio,,,31.0,km,1:32:00,""
2018-07-30,Basketball,Cardio,,,0.0,m,1:30:00,""
2018-07-31,Cycling,Cardio,,,22.0,km,1:05:00,""
2018-08-01,Basketball,Cardio,,,0.0,m,1:30:00,""
2018-08-01,Cycling,Cardio,,,10.0,km,0:30:00,""
2018-08-02,Military Bench Press,Chest,20.0,13,,,,""
2018-08-02,Military Bench Press,Chest,50.0,10,,,,""
2018-08-02,Military Bench Press,Chest,60.0,10,,,,""
2018-08-02,Military Bench Press,Chest,70.0,6,,,,""
2018-08-02,Military Bench Press,Chest,75.0,4,,,,""
2018-08-02,Military Bench Press,Chest,80.0,2,,,,""
2018-08-02,Military Bench Press,Chest,85.0,1,,,,""
2018-08-02,Military Bench Press,Chest,50.0,10,,,,""
2018-08-02,Barbell Front Squat,Legs,20.0,6,,,,""
2018-08-02,Barbell Front Squat,Legs,50.0,6,,,,""
2018-08-02,Barbell Front Squat,Legs,60.0,6,,,,""
2018-08-02,Barbell Front Squat,Legs,65.0,3,,,,""
2018-08-02,Barbell Press,Shoulders,50.0,5,,,,""
2018-08-02,Barbell Press,Shoulders,50.0,5,,,,""
2018-08-02,Barbell Press,Shoulders,50.0,5,,,,""
2018-08-02,Lat Pulldown,Back,40.0,10,,,,""
2018-08-02,Lat Pulldown,Back,50.0,10,,,,""
2018-08-02,Lat Pulldown,Back,60.0,10,,,,""
2018-08-02,Lat Pulldown,Back,70.0,10,,,,""
2018-08-02,Abdominal,Abs,50.0,10,,,,""
2018-08-02,Abdominal,Abs,55.0,10,,,,""
2018-08-06,Cycling,Cardio,,,19.0,km,0:58:00,""
2018-08-07,Cycling,Cardio,,,22.0,km,1:05:00,""
2018-08-08,Cycling,Cardio,,,22.0,km,1:05:00,""
2018-08-09,Cycling,Cardio,,,11.0,km,0:45:00,""
2018-08-10,Cycling,Cardio,,,4.5,km,0:16:00,""
2018-08-27,Basketball,Cardio,,,0.0,m,1:00:00,""
2018-09-01,Military Bench Press,Chest,20.0,11,,,,""
2018-09-01,Military Bench Press,Chest,50.0,10,,,,""
2018-09-01,Military Bench Press,Chest,60.0,10,,,,""
2018-09-01,Military Bench Press,Chest,70.0,5,,,,""
2018-09-01,Military Bench Press,Chest,80.0,1,,,,""
2018-09-01,Military Bench Press,Chest,80.0,1,,,,""
2018-09-01,Military Bench Press,Chest,50.0,10,,,,""
2018-09-01,Lat Pulldown,Back,50.0,10,,,,""
